TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20000205,22.281,0.0,479.405,59.799,0.0,424.532,0.0,2.508,0.0,97.159,0.0,9.718,0.0,3.69,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5818,0.0,71.3608,0.0,80.1825,-9999,-9999,-9999,41.4574,0.0,46.5824,-9999,-9999,-9999,-1.80328,0.0,-9999,-1.81953,-1.11576,-0.517811,0.0,0.0,0.0,4.56191,3.48874,4.17681,4.55276,5.99961,4.6952,5.3245,5.48946,2.74175,2.74499,3.24513,3.29876,1.53151,1.53806,1.6664,1.68202,-9999,-9999
20000206,23.09,0.0,478.185,52.365,0.0,436.927,0.0,2.288,0.0,97.176,0.0,18.504,0.0,3.961,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.11451,0.0,60.52,0.0,67.798,-9999,-9999,-9999,29.8761,0.0,33.469,-9999,-9999,-9999,-1.2718,0.0,-9999,-1.2718,-0.955338,-0.457121,0.0,0.0,0.0,4.70061,3.59905,4.28003,4.68839,5.59771,4.75904,5.2626,5.52378,2.76537,2.76864,3.2731,3.32719,1.33593,1.34182,1.45045,1.46396,-9999,-9999
20000207,23.178,0.0,476.934,51.678,0.0,436.862,0.0,2.457,0.0,97.271,0.0,23.333,0.0,3.663,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.10352,0.0,77.444,0.0,86.3961,-9999,-9999,-9999,46.4993,0.0,51.8743,-9999,-9999,-9999,-1.29056,0.0,-9999,-1.48189,-1.27059,-0.735445,0.0,0.0,0.0,4.71543,3.61198,4.29121,4.7029,5.63029,4.9854,5.43333,5.63771,2.76803,2.77131,3.27625,3.33039,1.32973,1.3352,1.45136,1.4651,-9999,-9999
20000208,23.197,0.0,475.654,114.934,0.0,430.481,0.0,2.885,0.0,97.128,0.0,9.211,0.0,1.431,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5818,0.0,71.3608,0.0,79.6097,-9999,-9999,-9999,41.4574,0.0,46.2497,-9999,-9999,-9999,-1.80328,0.0,-9999,-1.81953,-1.11576,-0.517811,0.0,0.0,0.0,4.71891,3.61522,4.29364,4.70628,6.14628,4.81173,5.45735,5.60735,2.76848,2.77175,3.27678,3.33093,2.7333,2.75191,2.85092,2.88047,-9999,-9999
20000209,23.66,0.0,474.343,141.042,0.0,423.92,0.0,4.729,0.0,97.111,0.0,3.35,0.0,2.104,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.11451,0.0,60.52,0.0,67.306,-9999,-9999,-9999,29.8761,0.0,33.226,-9999,-9999,-9999,-1.2718,0.0,-9999,-1.2718,-0.955338,-0.457121,0.0,0.0,0.0,4.79994,3.6879,4.35287,4.78537,5.69062,4.83563,5.32687,5.60063,2.78136,2.78465,3.29203,3.34643,3.25482,3.2795,3.35535,3.37941,-9999,-9999
20000210,23.35,0.0,473.002,122.683,0.0,425.169,0.0,3.787,0.0,97.091,0.0,2.611,0.0,1.63,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.10352,0.0,77.444,0.0,86.2092,-9999,-9999,-9999,46.4993,0.0,51.7622,-9999,-9999,-9999,-1.29056,0.0,-9999,-1.48189,-1.27059,-0.735445,0.0,0.0,0.0,4.74547,3.63891,4.31319,4.73223,5.65839,5.0065,5.46034,5.66509,2.77282,2.7761,3.28191,3.33615,2.90462,2.92487,3.02321,3.05426,-9999,-9999
20000211,23.962,0.0,471.632,135.377,0.0,427.166,0.0,4.675,0.0,96.964,0.0,3.874,0.0,1.353,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5818,0.0,71.3608,0.0,79.3469,-9999,-9999,-9999,41.4574,0.0,46.097,-9999,-9999,-9999,-1.80328,0.0,-9999,-1.81953,-1.11576,-0.517811,0.0,0.0,0.0,4.85164,3.7336,4.39131,4.83592,6.27039,4.90915,5.57666,5.75358,2.79013,2.79343,3.30241,3.35698,3.18381,3.20671,3.30431,3.33526,-9999,-9999
20000212,24.168,0.0,470.232,163.975,0.0,419.811,0.0,5.199,0.0,96.849,0.0,4.712,0.0,1.254,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.11451,0.0,60.52,0.0,67.4851,-9999,-9999,-9999,29.8761,0.0,33.3145,-9999,-9999,-9999,-1.2718,0.0,-9999,-1.2718,-0.955338,-0.457121,0.0,0.0,0.0,4.88771,3.76602,4.41755,4.87112,5.77267,4.90362,5.38965,5.66851,2.79582,2.79912,3.30913,3.36381,3.75746,3.78766,3.8496,3.87635,-9999,-9999
20000213,24.036,0.0625,468.801,191.405,0.0833333,422.394,0.0625,4.159,0.0625,96.861,0.0,7.346,0.0,1.502,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.15628,0.0,77.8758,0.0,86.7324,-9999,-9999,-9999,46.6269,0.0,51.9296,-9999,-9999,-9999,-0.999581,0.0,-9999,-1.38997,-0.972198,-0.726966,0.0,0.0,0.0,4.86472,3.74539,4.40081,4.84868,5.47894,5.10233,5.28749,5.74984,2.79216,2.79546,3.30481,3.35942,4.26461,4.28398,4.31008,4.33775,-9999,-9999
20000214,24.829,0.833333,467.343,212.759,0.854167,420.717,0.833333,6.675,0.833333,96.896,0.583333,4.849,0.5625,3.077,0.5625,-9999,0.0,230.377481481,0.5625,-9999,0.0,-9999,0.0,463.540740741,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.5519,0.0,69.6267,0.0,77.4187,-9999,-9999,-9999,44.7759,0.0,49.7869,-9999,-9999,-9999,-1.33801,0.0,-9999,-1.35031,-1.1797,-1.09601,0.0,0.0,0.0,5.00513,3.87272,4.50161,4.98553,5.94887,5.26672,5.63583,5.99031,2.81337,2.8167,3.32991,3.38494,4.49298,4.51103,4.53497,4.56442,-9999,-9999
20000215,27.027,1.0,465.854,293.914,1.0,423.179,1.0,9.666,1.0,96.654,1.0,0.762,1.0,2.535,1.0,-9999,0.0,214.708416667,1.0,-9999,0.0,-9999,0.0,464.29375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.7664,0.0,81.6982,0.0,90.6335,-9999,-9999,-9999,43.0879,0.0,47.8003,-9999,-9999,-9999,-0.791988,0.0,-9999,-0.80824,-0.734133,-0.642467,0.0,0.0,0.0,5.39171,4.22205,4.78121,5.36246,5.76478,5.03506,5.49568,5.80789,2.87292,2.87631,3.40039,3.45658,5.48205,5.48205,5.51972,5.55928,-9999,-9999
20000216,21.046,1.0,464.336,71.513,1.0,415.458,1.0,2.465,1.0,97.342,1.0,13.208,1.0,6.322,1.0,-9999,0.0,49.6087083333,1.0,-9999,0.0,-9999,0.0,427.879166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.1936,0.0,19.6055,0.0,21.675,-9999,-9999,-9999,0.778322,0.0,0.860479,-9999,-9999,-9999,1.92991,0.0,-9999,1.8758,2.1173,2.79642,0.0,0.0,0.0,4.35208,3.32661,4.0008,4.34742,2.07052,1.03405,1.36334,2.30295,2.705,2.70819,3.20164,3.25454,1.81851,1.82675,1.96942,1.98761,-9999,-9999
20000217,20.912,1.0,462.79,173.768,1.0,403.523,1.0,6.059,1.0,97.675,1.0,0.254,1.0,5.606,1.0,-9999,0.0,124.771229167,1.0,-9999,0.0,-9999,0.0,428.166666667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4392,0.0,55.284,0.0,60.7684,-9999,-9999,-9999,23.8085,0.0,26.1703,-9999,-9999,-9999,0.0873204,0.0,-9999,0.0616075,0.103859,0.173676,0.0,0.0,0.0,4.33111,3.31047,3.98351,4.32676,3.89364,3.24804,3.85673,4.06373,2.70037,2.70357,3.19617,3.24898,3.86979,3.90244,3.93298,3.95927,-9999,-9999
20000218,21.85,1.0,461.216,195.291,1.0,410.429,1.0,7.111,1.0,97.51,1.0,0.0,1.0,4.924,1.0,-9999,-9999,143.717520833,1.0,-9999,-9999,-9999,-9999,434.0875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.6132,0.0,59.6347,0.0,65.9296,-9999,-9999,-9999,35.0591,0.0,38.7598,-9999,-9999,-9999,-0.283266,0.0,-9999,-0.545781,-0.283266,-0.197164,0.0,0.0,0.0,4.49038,3.43354,4.12218,4.48262,4.41293,3.82978,4.41293,4.75893,2.7283,2.73153,3.22922,3.28258,4.28662,4.2982,4.32391,4.35349,-9999,-9999
20000219,23.475,1.0,459.612,243.844,1.0,407.502,1.0,6.722,1.0,97.242,1.0,0.762,1.0,3.302,1.0,-9999,0.0,174.358041667,1.0,-9999,0.0,-9999,0.0,444.041666667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.7961,0.0,78.4908,0.0,85.2798,-9999,-9999,-9999,44.952,0.0,48.84,-9999,-9999,-9999,-0.491669,0.0,-9999,-0.473882,-0.345073,-0.274852,0.0,0.0,0.0,4.77327,3.66784,4.32957,4.7588,4.88592,4.1593,4.67964,4.9965,2.77383,2.77711,3.28311,3.33737,4.89701,4.86803,4.89834,4.9293,-9999,-9999
20000220,24.87,1.0,457.98,291.159,1.0,407.958,1.0,7.765,1.0,96.95,1.0,0.0,1.0,3.023,1.0,-9999,0.0,206.928979167,1.0,-9999,0.0,-9999,0.0,453.164583333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.3444,0.0,92.3445,0.0,102.444,-9999,-9999,-9999,54.0386,0.0,59.9487,-9999,-9999,-9999,-1.54894,0.0,-9999,-1.55737,-1.48639,-1.41211,0.0,0.0,0.0,5.01626,3.8856,4.50683,4.99598,6.1705,5.42869,5.95496,6.44476,2.81273,2.81606,3.32916,3.38417,5.58249,5.53741,5.58233,5.6061,-9999,-9999
20000221,25.453,1.0,456.322,266.879,1.0,408.765,1.0,9.291,1.0,96.998,1.0,0.0,1.0,5.778,1.0,-9999,0.0,183.031104167,1.0,-9999,0.0,-9999,0.0,454.879166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.3169,0.0,81.5033,0.0,90.1066,-9999,-9999,-9999,49.6781,0.0,54.9219,-9999,-9999,-9999,-1.48973,0.0,-9999,-1.4221,-1.33962,-1.30987,0.0,0.0,0.0,5.11316,3.96903,4.58117,5.09104,6.20159,5.29437,5.97217,6.27209,2.83105,2.83439,3.35083,3.4062,5.30851,5.32323,5.3597,5.38994,-9999,-9999
20000222,23.769,1.0,454.635,156.281,1.0,413.094,1.0,5.68,1.0,96.915,1.0,2.032,1.0,5.896,1.0,-9999,0.0,104.354145833,1.0,-9999,0.0,-9999,0.0,442.9,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.20022,0.0,52.0525,0.0,57.2163,-9999,-9999,-9999,27.8289,0.0,30.5896,-9999,-9999,-9999,-0.372936,0.0,-9999,-0.341189,-0.326911,-0.292975,0.0,0.0,0.0,4.81844,3.70415,4.36672,4.80347,4.80901,4.03833,4.69504,4.98575,2.78458,2.78787,3.29584,3.3503,3.55785,3.58487,3.65773,3.68355,-9999,-9999
20000223,24.431,1.0,452.921,219.074,1.0,422.985,1.0,6.524,1.0,96.896,1.0,2.286,1.0,5.917,1.0,-9999,0.0,163.345291667,1.0,-9999,0.0,-9999,0.0,448.6,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.7457,0.0,65.8792,0.0,72.8332,-9999,-9999,-9999,41.7434,0.0,46.1497,-9999,-9999,-9999,-0.337142,0.0,-9999,-0.338749,-0.327073,-0.213225,0.0,0.0,0.0,4.93499,3.80935,4.45103,4.91713,4.88233,4.17472,4.78852,5.00494,2.80258,2.80589,3.31713,3.37195,4.53,4.53229,4.55635,4.59183,-9999,-9999
20000224,22.144,1.0,451.182,57.678,1.0,425.063,1.0,1.133,1.0,97.065,1.0,65.784,1.0,4.725,1.0,-9999,0.0,41.8213333333,1.0,-9999,0.0,-9999,0.0,433.454166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.5761,0.0,16.4132,0.0,17.8328,-9999,-9999,-9999,2.48346,0.0,2.69826,-9999,-9999,-9999,3.00822,0.0,-9999,3.01449,3.17203,3.19414,0.0,0.0,0.0,4.53869,3.47081,4.15937,4.53003,1.16644,0.346797,1.07698,1.32849,2.73764,2.74088,3.24027,3.29382,1.46213,1.46887,1.58202,1.59661,-9999,-9999
20000225,23.897,1.0,449.415,239.859,1.0,410.783,1.0,5.599,1.0,97.329,1.0,1.27,1.0,4.046,1.0,-9999,-9999,172.332791667,1.0,-9999,-9999,-9999,-9999,445.7875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.5981,0.0,70.2123,-9999,-9999,-9999,-9999,-9999,46.5168,-9999,-9999,-9999,-9999,-9999,-1.07429,0.0,-9999,-1.06511,-0.953084,-0.690061,0.0,0.0,0.0,4.84272,3.72723,4.3832,4.82699,5.53323,4.62391,5.36672,5.4728,2.78736,2.79066,3.29913,3.35364,5.02278,5.00228,5.02848,5.06365,-9999,-9999
20000226,22.431,1.0,447.622,172.334,1.0,411.781,1.0,3.675,1.0,97.277,1.0,6.604,1.0,3.286,1.0,-9999,0.0,122.451770833,1.0,-9999,0.0,-9999,0.0,437.629166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.3379,0.0,55.3717,-9999,-9999,-9999,-9999,-9999,33.1264,-9999,-9999,-9999,-9999,-9999,0.0887532,0.0,-9999,0.0969516,0.15852,0.245659,0.0,0.0,0.0,4.58924,3.50994,4.19612,4.57934,4.13322,3.46131,4.0868,4.30212,2.74549,2.74874,3.24957,3.30327,3.83275,3.85961,3.88356,3.90468,-9999,-9999
20000227,23.911,1.0,445.804,240.618,1.0,415.669,1.0,6.558,1.0,97.215,1.0,4.826,1.0,2.744,1.0,-9999,0.0,177.715270833,1.0,-9999,0.0,-9999,0.0,446.529166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.60335,0.0,65.3376,-9999,-9999,-9999,-9999,-9999,34.6913,-9999,-9999,-9999,-9999,-9999,-0.234767,0.0,-9999,-0.203518,-0.0926543,-0.026384,0.0,0.0,0.0,4.84675,3.73209,4.38494,4.83075,4.6976,3.90336,4.47762,4.79796,2.78698,2.79027,3.29867,3.35318,4.77472,4.7851,4.80782,4.8375,-9999,-9999
20000228,21.529,1.0,443.961,165.516,1.0,410.183,1.0,2.737,1.0,97.525,1.0,1.778,1.0,3.834,1.0,-9999,0.0,120.507541667,1.0,-9999,0.0,-9999,0.0,432.389583333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.7815,0.0,50.596,-9999,-9999,-9999,-9999,-9999,24.9783,-9999,-9999,-9999,-9999,-9999,-0.14576,0.0,-9999,-0.154797,-0.0919397,-0.0557573,0.0,0.0,0.0,4.43474,3.39051,4.07765,4.42826,4.22341,3.50417,4.18185,4.4662,2.71911,2.72233,3.21835,3.27153,3.75374,3.78501,3.82762,3.85358,-9999,-9999
20000229,24.081,1.0,442.093,262.485,1.0,414.317,1.0,7.442,1.0,97.412,1.0,0.0,1.0,2.343,1.0,-9999,0.0,195.283833333,1.0,-9999,0.0,-9999,0.0,447.03125,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.3684,0.0,80.2375,-9999,-9999,-9999,-9999,-9999,49.3567,-9999,-9999,-9999,-9999,-9999,-0.938605,0.0,-9999,-0.938605,-0.883106,-0.841397,0.0,0.0,0.0,4.87765,3.76053,4.40672,4.86081,5.43042,4.64106,5.30178,5.60245,2.79125,2.79455,3.30372,3.35832,5.20175,5.20151,5.2221,5.25986,-9999,-9999
20000301,24.807,1.0,440.2,215.116,1.0,412.048,1.0,6.256,1.0,97.125,1.0,0.0,1.0,1.879,1.0,-9999,0.0,147.9625625,1.0,-9999,0.0,-9999,0.0,450.935416667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.1354,0.0,61.617,-9999,-9999,-9999,-9999,-9999,39.2786,-9999,-9999,-9999,-9999,-9999,-0.728493,0.0,-9999,-0.628149,-0.607639,-0.537219,0.0,0.0,0.0,5.00219,3.87081,4.49875,4.98255,5.33667,4.49957,5.0749,5.33667,2.81231,2.81563,3.32865,3.38365,4.51172,4.53435,4.55836,4.58223,-9999,-9999
20000302,24.839,1.0,438.285,191.837,1.0,426.887,1.0,5.623,1.0,97.158,1.0,0.254,1.0,2.228,1.0,-9999,0.0,141.228104167,1.0,-9999,0.0,-9999,0.0,451.50625,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.2057,0.0,60.558,0.0,86.3915,-9999,-9999,-9999,38.8139,0.0,55.3715,-9999,-9999,-9999,-0.234039,0.0,-9999,-0.410094,-0.291768,-0.118076,0.0,0.0,0.0,5.00562,3.8723,4.5028,4.98612,4.84526,4.09118,4.84526,4.93206,2.81415,2.81748,3.33083,3.38587,4.18441,4.21508,4.24194,4.26262,-9999,-9999
20000303,25.333,1.0,436.346,294.081,1.0,398.112,1.0,9.426,1.0,97.19,1.0,0.0,1.0,2.172,1.0,-9999,-9999,197.731541667,1.0,-9999,-9999,-9999,-9999,454.94375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.1438,0.0,91.8055,0.0,130.969,-9999,-9999,-9999,53.4169,0.0,76.204,-9999,-9999,-9999,-1.25593,0.0,-9999,-1.25027,-1.22692,-1.18347,0.0,0.0,0.0,5.09404,3.95331,4.56548,5.07218,5.95005,5.18829,5.82005,6.08768,2.82688,2.83022,3.3459,3.40119,5.47551,5.47551,5.5693,5.59408,-9999,-9999
20000304,24.465,1.0,434.383,134.758,1.0,416.156,1.0,5.636,1.0,97.215,1.0,0.0,1.0,1.55,1.0,-9999,0.0,85.4620416667,1.0,-9999,0.0,-9999,0.0,446.958333333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.64686,0.0,48.0239,0.0,68.5104,-9999,-9999,-9999,16.8208,0.0,23.9964,-9999,-9999,-9999,0.612542,0.0,-9999,0.630008,0.659798,0.739207,0.0,0.0,0.0,4.94069,3.8143,4.45533,4.92272,3.93796,3.16541,3.80783,4.05274,2.80361,2.80693,3.31836,3.37319,3.16148,3.18241,3.28938,3.32202,-9999,-9999
20000305,24.907,1.0,432.399,315.355,1.0,398.294,1.0,9.599,1.0,97.29,1.0,0.0,1.0,2.781,1.0,-9999,0.0,218.425729167,1.0,-9999,0.0,-9999,0.0,452.4625,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.2145,0.0,103.494,0.0,147.643,-9999,-9999,-9999,60.9466,0.0,86.9458,-9999,-9999,-9999,-1.24522,0.0,-9999,-1.23005,-1.17122,-1.11686,0.0,0.0,0.0,5.02023,3.88741,4.51147,5.00011,5.87033,5.00428,5.74153,5.93243,2.81485,2.81818,3.33166,3.38671,5.79668,5.79668,5.8275,5.87276,-9999,-9999
20000306,25.163,1.0,430.393,283.961,1.0,393.898,1.0,9.686,1.0,97.123,1.0,0.0,1.0,2.453,1.0,-9999,0.0,186.619708333,1.0,-9999,0.0,-9999,0.0,453.220833333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.4885,0.0,84.5517,0.0,120.612,-9999,-9999,-9999,49.3515,0.0,70.3992,-9999,-9999,-9999,-1.09321,0.0,-9999,-1.06798,-0.985779,-0.912978,0.0,0.0,0.0,5.06615,3.92961,4.54389,5.04477,5.76138,4.88665,5.56341,5.76138,2.82136,2.8247,3.33937,3.39455,5.21379,5.21379,5.3732,5.38686,-9999,-9999
20000307,23.252,1.0,428.366,250.675,1.0,397.196,1.0,5.623,1.0,97.256,1.0,7.112,1.0,4.395,1.0,-9999,0.0,170.970833333,1.0,-9999,0.0,-9999,0.0,442.277083333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.7499,0.0,70.8247,0.0,101.038,-9999,-9999,-9999,41.8675,0.0,59.7278,-9999,-9999,-9999,-0.280952,0.0,-9999,-0.331072,-0.265713,-0.121524,0.0,0.0,0.0,4.73137,3.62831,4.30086,4.71818,4.6358,3.95464,4.56658,4.89074,2.76883,2.77211,3.2772,3.33135,5.09628,5.06963,5.0984,5.13207,-9999,-9999
20000308,22.321,1.0,426.318,206.573,1.0,408.017,1.0,5.133,1.0,97.413,1.0,2.032,1.0,5.094,1.0,-9999,0.0,149.777416667,1.0,-9999,0.0,-9999,0.0,436.379166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.7265,0.0,61.7025,0.0,88.0241,-9999,-9999,-9999,38.9687,0.0,55.5923,-9999,-9999,-9999,-0.238195,0.0,-9999,-0.196929,-0.129814,0.072624,0.0,0.0,0.0,4.57136,3.49615,4.18221,4.56177,4.44353,3.66058,4.19672,4.61934,2.74193,2.74517,3.24535,3.29898,4.36905,4.3594,4.37823,4.40644,-9999,-9999
20000309,22.79,1.0,424.251,217.611,1.0,403.565,1.0,6.896,1.0,97.225,1.0,0.254,1.0,6.116,1.0,-9999,0.0,151.987729167,1.0,-9999,0.0,-9999,0.0,438.59375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.8121,0.0,63.3531,0.0,90.3788,-9999,-9999,-9999,41.5756,0.0,59.3113,-9999,-9999,-9999,-0.934841,0.0,-9999,-0.998053,-0.95431,-0.906512,0.0,0.0,0.0,4.65136,3.55798,4.24198,4.64004,5.21488,4.43214,5.15454,5.55055,2.75575,2.75901,3.26171,3.31561,4.59472,4.59472,4.62257,4.64408,-9999,-9999
20000310,24.274,1.0,422.164,222.342,1.0,408.196,1.0,7.707,1.0,96.902,1.0,0.0,1.0,4.748,1.0,-9999,-9999,152.320333333,1.0,-9999,-9999,-9999,-9999,447.129166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.807,0.0,73.5543,0.0,104.932,-9999,-9999,-9999,46.4467,0.0,66.2603,-9999,-9999,-9999,-1.12869,0.0,-9999,-1.15691,-1.03698,-0.991384,0.0,0.0,0.0,4.90833,3.78602,4.43106,4.89103,5.649,4.823,5.45191,5.95799,2.79785,2.80116,3.31154,3.36626,4.63753,4.64105,4.66631,4.70212,-9999,-9999
